Plant,pH,TDS,Turbidity,Fertilizer,Dosage,Supplements,pH_Adjustment
Tomato,5.790407629412109,1453.296911724123,0.7019415938881517,Advanced Nutrients pH Perfect,1.8873158548619149,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.97038369816007,2231.1733146098372,1.078863064260779,Advanced Nutrients pH Perfect,1.754111573713106,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.660078485316306,3176.9119575166346,1.9615033763757115,Advanced Nutrients pH Perfect,1.8179274604426685,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.58554964870376,2747.810178827055,1.361926477441589,Advanced Nutrients pH Perfect,1.8260673765823907,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.744443134391431,1869.691984440794,1.6126919460757267,Advanced Nutrients pH Perfect,1.7949577148278513,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.600503041346933,2161.1696576277877,0.957146519578754,Advanced Nutrients pH Perfect,1.6880330105373857,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Down
Tomato,6.690956412391627,1871.2723220529538,1.0022935989846053,Advanced Nutrients pH Perfect,1.7727604029500192,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Down
Tomato,5.77275011121944,1707.1159423677043,0.7282315173800851,Advanced Nutrients pH Perfect,1.7571884839034089,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.286560788601037,3006.4822469481246,0.5769856728629693,Advanced Nutrients pH Perfect,1.7910477389752095,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.253861723785913,2609.609180324682,1.7222223091437046,Advanced Nutrients pH Perfect,1.7962777763490159,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.004986333447082,3263.376467366206,0.040688203900543375,Advanced Nutrients pH Perfect,1.8448390293615862,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.190500343628888,1521.9518515956227,0.49628842389610817,Advanced Nutrients pH Perfect,1.5103744621806312,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.801152998215751,2864.8417567977494,0.33461634003161134,Advanced Nutrients pH Perfect,1.7349286462654911,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.117763765442322,3272.6669229900217,0.38438335992348704,Advanced Nutrients pH Perfect,1.8364961002466225,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.907390598486468,2704.2290580100503,1.7773231669919127,Advanced Nutrients pH Perfect,1.8449228434919747,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.503199692237466,1738.2832807333373,1.378298033513121,Advanced Nutrients pH Perfect,1.7245724149980641,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Down
Tomato,6.70044224042627,1476.0072772607227,2.0224683722626065,Advanced Nutrients pH Perfect,1.9435181549190053,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Down
Tomato,6.476343307036255,3122.1218972191314,0.9277606572720376,Advanced Nutrients pH Perfect,1.8701172742310899,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.321913640616494,2211.857527794251,1.380063915662768,Advanced Nutrients pH Perfect,1.6356259284411943,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.067674857151962,2083.6630333269763,1.2257902772723352,Advanced Nutrients pH Perfect,1.9009817089342635,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.131318770464099,2485.94919458274,0.6687227053278071,Advanced Nutrients pH Perfect,1.7980064604754191,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.045761914028084,2442.386040084227,1.0745001254959046,Advanced Nutrients pH Perfect,1.856390912005236,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.262448601115901,2947.2669130457252,1.8732680543529743,Advanced Nutrients pH Perfect,1.855307327644048,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.403702607019033,2309.9717625697067,0.5495319656717116,Advanced Nutrients pH Perfect,1.93920022863446,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Up
Tomato,5.690642986111661,2523.0197733934197,1.405447727774885,Advanced Nutrients pH Perfect,1.784077612190329,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.06084432517474,1812.9987235750702,0.7317280206277865,Advanced Nutrients pH Perfect,1.84404747379604,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.347134224198745,2421.8146974770034,1.706377366199638,Advanced Nutrients pH Perfect,1.8139215408644904,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.961213482584981,3054.006513041165,1.4878918723368768,Advanced Nutrients pH Perfect,1.974957674318694,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.489294347718636,3219.965391249215,0.8674230822345734,Advanced Nutrients pH Perfect,1.7439551848510477,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.756668842996811,3016.3697012894268,0.0,Advanced Nutrients pH Perfect,1.8309820710227027,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.48179063246941,3374.2135190706845,0.12609000817628718,Advanced Nutrients pH Perfect,1.8267751224364464,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.730171082311569,2812.31198443537,1.3290738805336269,Advanced Nutrients pH Perfect,1.7446411758292006,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.2529732211235665,3428.2227518057857,0.0,Advanced Nutrients pH Perfect,1.8563345462505025,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.463083186199258,1478.4066510832176,1.6585262403150351,Advanced Nutrients pH Perfect,1.6776059733237745,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Up
Tomato,5.4450601826448155,2560.16286739129,0.3414377099820405,Advanced Nutrients pH Perfect,1.8108542676028438,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Up
Tomato,6.396411167541853,2398.2472498886837,0.9831819835982919,Advanced Nutrients pH Perfect,1.8419019009366047,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.767067134556178,1589.2402779503277,0.9416018181992802,Advanced Nutrients pH Perfect,1.808127684276703,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.168632960377039,3048.8568027707347,0.4766804955434484,Advanced Nutrients pH Perfect,1.7683591550305198,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.507520919679613,3469.4070386380354,0.9300784124352931,Advanced Nutrients pH Perfect,1.8225342753689069,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Down
Tomato,6.396892155834527,1763.8685473134515,1.4949373684034668,Advanced Nutrients pH Perfect,1.6668767046442223,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.418023006895993,3207.509498595057,1.5387531140661106,Advanced Nutrients pH Perfect,1.686854697934757,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Up
Tomato,6.03204529940601,3320.8341784311624,1.1777422624092142,Advanced Nutrients pH Perfect,1.770972545581135,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.266632078096133,3068.807866538105,1.3424783108857097,Advanced Nutrients pH Perfect,1.764698394327444,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.412130202068777,2174.279249017345,1.946215009970801,Advanced Nutrients pH Perfect,1.8817766299200287,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.60110921103048,3012.496260587384,0.2753346738622449,Advanced Nutrients pH Perfect,1.7007686733963907,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.579502294364915,1507.1742800295958,0.25623282269782727,Advanced Nutrients pH Perfect,1.8486501643826203,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.868476016773291,2383.5697225811455,0.9870459196024456,Advanced Nutrients pH Perfect,1.6717501378878479,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.107512518212111,1868.3248052551562,0.15243274566175866,Advanced Nutrients pH Perfect,1.766291402888196,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.4102340820724155,1831.6025431316261,0.34498868024641716,Advanced Nutrients pH Perfect,1.737207151324605,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.649679432079332,2588.8510965931923,2.1833045347942184,Advanced Nutrients pH Perfect,1.6515102031550097,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.001339967740491,2393.7120499979933,0.15999917465387725,Advanced Nutrients pH Perfect,1.6828958145824147,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.798827672383584,2878.725351475945,1.3579798714723075,Advanced Nutrients pH Perfect,1.8391804005402548,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.836488884844154,1848.8300315206363,0.0,Advanced Nutrients pH Perfect,2.006055861661605,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.255700632501314,1517.4931482442237,0.9418930620588718,Advanced Nutrients pH Perfect,1.9711708480142345,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.932866263660209,2249.109571220369,1.1473588277196436,Advanced Nutrients pH Perfect,1.6879177634479614,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.369064766708493,1874.2368139963737,1.8301622332537066,Advanced Nutrients pH Perfect,1.8299292580406492,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.898411654309646,2695.529067684817,0.15103342060098243,Advanced Nutrients pH Perfect,1.972212860568497,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.107163468945932,1505.9811218514978,0.0,Advanced Nutrients pH Perfect,1.702838596148935,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.759421298225722,2983.167066715494,1.3792499273621874,Advanced Nutrients pH Perfect,1.7292147323256817,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.463582199382899,1880.9179906255624,0.0,Advanced Nutrients pH Perfect,1.9501333651955488,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.834024749626485,1777.3741868573866,1.1133543416322635,Advanced Nutrients pH Perfect,1.8038591940227033,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.479891402573801,3104.1590303609323,0.8913377586844358,Advanced Nutrients pH Perfect,1.8507835756289623,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.423133956245136,2757.568059540051,0.1372362418212676,Advanced Nutrients pH Perfect,1.6718702326523145,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.887826158227042,2295.0691483694573,1.2873605045508711,Advanced Nutrients pH Perfect,1.8815737212539296,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.953419329910835,3032.1240362281287,1.9654862802720405,Advanced Nutrients pH Perfect,1.7859957148057763,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.264694988902354,2900.856442853837,1.3922612657126714,Advanced Nutrients pH Perfect,1.734864310620817,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.416674012673669,1920.7352311701889,1.471787402993052,Advanced Nutrients pH Perfect,1.9075433063105038,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.159028871137187,2062.967586257801,1.3879945365345814,Advanced Nutrients pH Perfect,1.8673181351269958,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.825762538093594,2276.5993860323406,0.27625973441457424,Advanced Nutrients pH Perfect,1.7577188038914457,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.464859022221862,2610.1386603568153,1.70546888938848,Advanced Nutrients pH Perfect,1.7390217095680618,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Up
Tomato,5.764255201035835,1300.3513703172825,1.4311436083938847,Advanced Nutrients pH Perfect,1.7179656175469304,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.722043532074881,3452.338490455759,0.7815560061640738,Advanced Nutrients pH Perfect,1.893259083187309,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Down
Tomato,6.12483541637323,2209.2060852830155,1.427459595035826,Advanced Nutrients pH Perfect,1.716423786497909,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.289394880399699,2949.49289321689,0.5420079042932162,Advanced Nutrients pH Perfect,1.9208366230593144,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.175059377441415,3221.71776150388,0.7628218509295009,Advanced Nutrients pH Perfect,1.7350734421924077,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.979343111914215,3036.7254798840813,0.8911736487626577,Advanced Nutrients pH Perfect,1.613346338292694,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.62656999692211,1920.9609073128508,1.5688117448614038,Advanced Nutrients pH Perfect,1.692330983077487,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.211210262866022,1757.380862909532,1.1967270405794983,Advanced Nutrients pH Perfect,1.954324352827219,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.578920880284452,2237.8383266613882,0.2898296092224064,Advanced Nutrients pH Perfect,1.8170298362162394,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,6.543399266429284,1891.2531096519338,0.6253302583358126,Advanced Nutrients pH Perfect,1.5127737786718352,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Down
Tomato,5.059223439824452,1553.1726880850426,1.6359140113300237,Advanced Nutrients pH Perfect,1.8778109186126017,"Cal-Mag Plus, Big Bud, B-52",General Hydroponics pH Up
Tomato,5.8121242233462915,2804.1661362914774,0.2506773492593805,Advanced Nutrients pH Perfect,1.7796326249823036,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.59364939760448,1826.3724590785164,1.7517429914448301,Advanced Nutrients pH Perfect,1.956810479471821,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.7918625049005925,1625.6734705213141,1.1225111667652552,Advanced Nutrients pH Perfect,1.7718672442881787,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.662304710605702,2803.6333304646487,1.9048790101332602,Advanced Nutrients pH Perfect,1.7395987725074873,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Tomato,5.919010726886416,2809.2950841426077,2.021305767427819,Advanced Nutrients pH Perfect,1.6643418195376596,"Cal-Mag Plus, Big Bud, B-52",No pH adjustment needed
Cucumber,5.570282278439491,1702.796500169506,1.1317031220164624,General Hydroponics MaxiGro,1.4458165012331359,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.42231896687447,1672.5129773758342,1.2082088766311645,General Hydroponics MaxiGro,1.5693105607263145,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.517304623942363,1503.485962482834,0.8338083335601513,General Hydroponics MaxiGro,1.4942016052567766,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.500262586391774,1565.013137558177,1.4618755268592563,General Hydroponics MaxiGro,1.7057495469711699,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.401688425343334,1471.1133023211132,1.4871102616864695,General Hydroponics MaxiGro,1.5602477209439483,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.653844480642978,1444.7034037690419,0.7250459843662009,General Hydroponics MaxiGro,1.4747646497873712,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.003285314421983,1674.3320685614276,0.4653837376690794,General Hydroponics MaxiGro,1.4264141550677165,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.0143606846039175,1416.4939018440016,0.9103534968274718,General Hydroponics MaxiGro,1.6148445709196755,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.521652235783691,1750.1721065800232,0.4800470812606752,General Hydroponics MaxiGro,1.6368421954472676,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.830862310880632,1722.1092968971225,0.8888875087838047,General Hydroponics MaxiGro,1.4153643345009126,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.843521307615442,1415.7290879692753,1.6050570350957551,General Hydroponics MaxiGro,1.4484282930066998,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.359499838852564,1449.6505378765514,0.30905245777909734,General Hydroponics MaxiGro,1.6412220555415429,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.213310004215473,1567.180351515806,1.7304183815969887,General Hydroponics MaxiGro,1.4744748057897747,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.622230394630595,1536.042814495711,1.0936761045608199,General Hydroponics MaxiGro,1.464683370718931,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.955281203808629,1705.6576673434927,1.577394722948513,General Hydroponics MaxiGro,1.30447235736899,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.1702173581674575,1444.9017041871116,0.5157360841919014,General Hydroponics MaxiGro,1.4495225078771783,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.742950054885574,1611.476933206284,0.06873220267448063,General Hydroponics MaxiGro,1.2970326132260417,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.074075348111245,1511.4806162619327,1.3226031530241842,General Hydroponics MaxiGro,1.4975804393609085,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.056005898013472,1148.5701914686429,1.271941775247534,General Hydroponics MaxiGro,1.552426467764317,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.943796478530753,1540.2875094402982,1.0856975551963004,General Hydroponics MaxiGro,1.4322255029475148,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.661316794726988,1426.9560628587367,1.063907602674913,General Hydroponics MaxiGro,1.583423266574016,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.9270707660764,1468.157164200203,1.3422973958182745,General Hydroponics MaxiGro,1.4879618836046402,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.73581728608292,1308.767768279123,1.9092284762622573,General Hydroponics MaxiGro,1.5421684468264445,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.076932934577061,1415.1789574599682,1.6344525828789114,General Hydroponics MaxiGro,1.6085982116175033,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.982600229193192,1283.074736048704,1.5633669145193094,General Hydroponics MaxiGro,1.5091864745648493,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.780935294517829,1035.3151994716375,0.7267994470997408,General Hydroponics MaxiGro,1.3932197078420807,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.957259191860501,1306.8735595166272,1.9862838348843312,General Hydroponics MaxiGro,1.5214450833971642,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.606675522386993,1350.4105610876832,0.2935497129809614,General Hydroponics MaxiGro,1.5238368982734785,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.677585277061586,1968.144455454188,0.9763940452216411,General Hydroponics MaxiGro,1.4312066133162822,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.6898082775038175,1718.6600619291814,1.5263025136279922,General Hydroponics MaxiGro,1.6314914453584048,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.602748983987351,1586.4910701814017,0.42354935071317784,General Hydroponics MaxiGro,1.2597246065100314,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.834832619047226,1891.8024934913492,1.0767722607498214,General Hydroponics MaxiGro,1.5194607455237243,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.583156865019332,1185.8522595512784,1.035393378930181,General Hydroponics MaxiGro,1.3759939707529416,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.578499792348015,1230.7002033664608,1.0969801589757942,General Hydroponics MaxiGro,1.6340450446023145,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.600503532592549,1334.9205864545154,1.6862633701437515,General Hydroponics MaxiGro,1.5268661426683772,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.052849708551448,1468.084604300511,1.606763695988259,General Hydroponics MaxiGro,1.3486285607387174,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.8653184016701,1573.3041766066526,1.999471542095179,General Hydroponics MaxiGro,1.4457627678561205,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.8809180454058065,1664.5503394266818,0.3255743360340307,General Hydroponics MaxiGro,1.5896839315865532,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.379614239887477,1374.2616596364512,1.2167527174774686,General Hydroponics MaxiGro,1.4509062550128635,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.569234766659973,1279.094872842807,0.4914627681833992,General Hydroponics MaxiGro,1.641093237974627,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.838175205053268,1271.5673230677312,1.3484998053369506,General Hydroponics MaxiGro,1.563659632582183,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.331533966737713,1706.2298226577236,0.1262416905826576,General Hydroponics MaxiGro,1.479188314272746,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.2556423086089294,1535.425212599566,1.3254917752056306,General Hydroponics MaxiGro,1.628732439015214,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.684074815143657,1669.7114002957665,1.059978618388892,General Hydroponics MaxiGro,1.4329379790923356,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.359348172467846,1567.7743079666357,1.2777132207641495,General Hydroponics MaxiGro,1.6171245789321544,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.582343797357077,1544.0466542850832,1.1556691032870865,General Hydroponics MaxiGro,1.4785078969711265,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.954964221688845,1367.5569568480207,0.026385810812442123,General Hydroponics MaxiGro,1.621331640918564,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.728826271043316,1580.9504634961531,0.3755652157508027,General Hydroponics MaxiGro,1.4407535740847106,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.984823981494366,1329.574436417734,1.3776469816091528,General Hydroponics MaxiGro,1.4524294736268804,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.964336111717784,1368.1546562838353,0.0262328126164027,General Hydroponics MaxiGro,1.6598647170504717,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.625935571802928,1716.944824995337,0.280193228473693,General Hydroponics MaxiGro,1.5903922750736856,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.891893251069898,1785.8190639788877,0.26263564522379157,General Hydroponics MaxiGro,1.3873232531090194,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.085266731857229,1301.3664649527307,1.06359176677341,General Hydroponics MaxiGro,1.6227720877139178,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.617537860958788,1288.0184847278601,0.0,General Hydroponics MaxiGro,1.5747910256117534,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.749176382199228,1501.3665107662935,0.9464598508044089,General Hydroponics MaxiGro,1.5899464971148245,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.691626589235131,1526.9750332713536,0.9314928850482734,General Hydroponics MaxiGro,1.3497029671604848,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.667052127663472,1906.7678244390163,1.7465566081071213,General Hydroponics MaxiGro,1.528012138896945,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.97252541005514,1341.503556852262,1.9793912121908115,General Hydroponics MaxiGro,1.4948606276411514,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.9223232274247675,1327.65785063887,0.6196613609177818,General Hydroponics MaxiGro,1.2580254752588238,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.735183939877333,1541.8316638563192,1.835378776924972,General Hydroponics MaxiGro,1.5645215585950056,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.019925679569464,1704.94090245416,0.3738981659780671,General Hydroponics MaxiGro,1.6003566560183284,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.751474493212937,1502.039960903309,2.0775877574573762,General Hydroponics MaxiGro,1.5947526462122859,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.075344053478025,1212.1279787442427,0.4199211942082819,General Hydroponics MaxiGro,1.4316040498200904,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.169349018594266,1246.271981673272,2.1406608687335558,General Hydroponics MaxiGro,1.551617828711496,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.009658637158414,1388.241543549,1.6237564877378001,General Hydroponics MaxiGro,1.544965590662585,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.7741886643299765,1165.1283753423752,0.8402199643395454,General Hydroponics MaxiGro,1.4855481329284481,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.680448424426771,1313.0196795588104,1.5238166288862778,General Hydroponics MaxiGro,1.4780556188355136,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.428800161161414,1558.6562270581978,1.2603444845759366,General Hydroponics MaxiGro,1.4060096898891135,"Cal-Mag Plus, Diamond Nectar",General Hydroponics pH Up
Cucumber,5.846063137486246,1773.7038415182035,0.5020467805689595,General Hydroponics MaxiGro,1.4867483320458104,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,6.092369740255653,1607.3473845859817,0.6030837609225922,General Hydroponics MaxiGro,1.5183849544753696,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.571861730716201,1618.0972239576415,0.3122261368844378,General Hydroponics MaxiGro,1.5559449075995038,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.980462447212013,1448.504179177668,1.0352249221831034,General Hydroponics MaxiGro,1.323092409511088,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.516899040019445,1266.4817814170387,1.4501346696717685,General Hydroponics MaxiGro,1.3967130771412946,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.69636446374446,1573.3165341482713,0.0,General Hydroponics MaxiGro,1.4696273971223335,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
Cucumber,5.885601266467969,1275.048202677363,1.6535048919561106,General Hydroponics MaxiGro,1.5944971665388732,"Cal-Mag Plus, Diamond Nectar",No pH adjustment needed
